Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature
2020,October,Telangana,,112,2344,Nalla cheruvu,2.4,7.68,1620,12,3.41,19,238,125,0.9,1020,25
2020,October,Telangana,,113,2359,Pedda cheruvu,0.3,7.13,1458,12,2.5,8,182,133,0.4,917,25
2020,October,Telangana,,114,2342,Noor Md. Kunta,0.3,7.51,1345,12,6.3,13,226,105,0.4,927,25
2020,October,Telangana,,115,3070,"Fox sagar, Jeedimetla",3.3,7.09,1152,12,2.9,7,182,119,0.4,675,25
2020,October,Telangana,,116,3074,Banjara Lake,0.3,7.01,1095,10,1.48,9,172,117,0.4,748,25
2020,October,Telangana,,118,3086,Saki Tank,6.4,7.31,1265,6,6,9,226,56,,721,25
2020,October,Telangana,,120,4667,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",0.3,7.26,1424,14,6.2,19,222,167,0.4,988,25
2020,October,Telangana,,121,4668,"Chinnarayan Cheruvu, Alwal (V)",1.2,6.88,1441,14,6.2,14,210,153,0.4,824,25
2020,October,Telangana,,122,4669,"Pedd Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",0.3,6.95,1133,10,8.2,12,188,117,0.4,666,25
2020,October,Telangana,,125,4673,Medikunta lake (BK Enclave),0.3,6.98,946,6,1.6,8,104,85,0.4,534,25
2020,October,Telangana,,126,4674,"Meedi Kunta, Hafeezpet (V), Serlingampally",1,7.28,883,6,1.5,9,118,77,0.4,543,25
2020,October,Telangana,,127,4676,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",1,7.11,1410,14,2.7,12,212,154,0.4,1039,25
2020,October,Telangana,,128,4677,"Lingam Cheruvu, Suraram (V), Quthubullapur",0.3,7.5,1482,12,2.1,15,210,141,0.4,982,25
2020,October,Telangana,,131,4683,"Pedda cheruvu, Madikonda",5.8,8.21,420,2.2,1.7,2,48,30,0.4,270,25
2020,October,Telangana,,132,4684,Campus Lake Icrisat,6.1,7.01,204,2.6,5,6,34,23,,118,25
2020,October,Telangana,,133,4685,Surisigal Lake Icrisat,6.5,7.23,271,2.8,2,4,35,26,,154,25
2020,October,Telangana,,134,4686,Icrisat Lake,6.2,7,415,3.2,3,5,56,30,,232,25
2020,October,Telangana,,135,4687,Red Lake Icrisat,6.4,7.1,504,3.6,6,7,66,32,,298,25
2020,October,Telangana,,136,4689,"Sunnam Kunta, Jubille hills",2.8,7.99,644,6,3.9,6,96,89,0.4,432,25
2020,October,Telangana,,140,4693,"Patel Cheruvu, Madeenaguda, Miyapur",0.3,7.18,1044,10,2.8,9,146,97,0.4,676,25
2020,October,Telangana,,143,4696,"Parki Cheruvu, Kukatpally (V), Balanagar",0.3,6.77,1114,10,2.9,10,206,117,0.4,796,25
2020,October,Telangana,,145,4698,"Mannevari Kunta, Machabollaram (V), Alwal",0.3,7.27,1218,16,2.1,12,254,181,0.4,776,25
2020,October,Telangana,,148,4701,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",0.3,7.82,1224,8,1.9,14,197,107,0.4,745,25
2020,October,Telangana,,152,4705,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",0.3,7.02,1703,10,22.3,14,202,72,1.8,1120,25
2020,October,Telangana,,,,Borewells,,,,,,,,,,,25
2020,October,Telangana,,153,15,Borewell at Koyyura,,7.42,772,,1.8,4,66,20,,452,25
2020,October,Telangana,,154,1794,Borewell at Manakondur,,7.32,1305,,3.4,4,188,21,,820,25
2020,October,Telangana,,155,3094,"Bore well at Akbarnagar, Ramagundam",,8.25,971,,1.4,4,164,24,,552,25
2020,October,Telangana,,156,1793,Open well at Kundanpally near ash ponds of NTPC,6.2,8.3,1867,,1.62,3,292,48,,1120,25
2020,October,Telangana,,160,1811,Borewell at Rudravelli near Primary School,NA,7.21,1454,NA,10,1,178,20,,848,25
2020,October,Telangana,,161,27,Borewell at MRO Office Peddavoora,NA,7.46,785,NA,5,2,110,22,,467,25
2020,October,Telangana,,162,1525,Borewell at Pashamylaram near M/s.Sri Chaitanya Chlorides,NA,7.31,3650,NA,18,3,336,76,,1967,25
2020,October,Telangana,,163,1795,Borewell at Bollaram near Panchayat Office,NA,7.25,2215,NA,9,2,198,44,,1285,25
2020,October,Telangana,,164,1810,"Borewell at Bodhan, Sriramnagar colony, Shakkarnagar, NZB",NA,7.39,1865,NA,19,1,286,30,,1079,25
2020,October,Telangana,,165,1515,"Borewell at Nagaram, Palvancha",,7.44,1785,,8,12,188,42,,1058,25
2020,October,Telangana,,166,3088,"B/w at J.Narasimha Rao’s house, 14Nos. area, Ramavaram, near MWS dumpsite, Kothagudem",,7.92,1451,,6,8,220,44,,980,25
2020,October,Telangana,,167,4261,"Borewell at M/s Shalini Steels Ltd., IDA Bollaram, Jinnaram Mandal, Sangareddy District",NA,6.61,3468,NA,22,3,598,88,,2054,25
2020,October,Telangana,,168,4262,"Borewell near Grampanchyat Office, Kistaipally village, Jinnarm Mandal, Sangareddy District",NA,7.13,1848,NA,15,2,298,20,,1088,25
2020,October,Telangana,,169,4263,"Borewell near MPP School, Gaddapotharam Village, Jinnaram Mandal, Sangareddy District",NA,6.65,2880,NA,23,2,418,64,,1658,25
2020,October,Telangana,,170,4276,"Borewell near Grampanchyat Office, Khazipally village, Sangareddy District",NA,6.99,1758,NA,19,2,258,22,,1020,25
2020,October,Telangana,,172,4260,"Bore well near MSW Dump yard, Medak Town, Medak District",NA,7.38,759,NA,5,2,118,20,,467,25
2020,October,Telangana,,173,4277,"B/W at ZPHS, Sulthanpur",NA,6.94,3920,NA,25,2,568,88,,2261,25
2020,October,Telangana,,174,4278,"B/W at Aurobindo, Hatnur, Sangareddy",NA,6.84,1128,NA,12,4,122,34,,657,25
2020,October,Telangana,,175,4279,"B/W near M/s. Arch Pharma, Gundla machanur, Sangareddy",NA,7.34,1085,NA,13,2,152,18,,683,25
2020,October,Telangana,,177,4266,"Borewell, Near Primary School, Adloor Yellareddy (V), Sadashivanagar (M), Kamareddy Dist.",NA,7.12,1027,NA,12,2,164,16,,594,25
2020,October,Telangana,,178,4264,"Bore well water point at ZP Girls high school, Bhudan Pochampally (V&M), Yadadri District.",NA,7.22,1870,NA,18,2,445,24,,1080,25
2020,October,Telangana,,179,4265,"B/W at Gram panchayath office, Dothigudem",NA,7.01,1272,NA,16,2,108,14,,724,25
2020,October,Telangana,,180,4281,"B/W near Bhimanpalli village (open land), Pochampally Mandal",NA,7.07,2651,NA,26,3,512,32,,1562,25
2020,October,Telangana,,181,4282,"B/W near Aarla bavi (Agricultural field), Pochampally Mandal",NA,7.08,1194,NA,12,2,148,18,,698,25
2020,October,Telangana,,182,4283,"B/W near Dantur (Open land), Pochampally Mandal",NA,7.38,3540,NA,28,4,710,49,,2028,25
2020,October,Telangana,,183,4284,"B/W near malkapur lake, malkapur village (Agricultural field), Choutuppal Mandal",NA,7.16,1242,NA,14,4,192,16,,715,25
2020,October,Telangana,,184,4285,"B/W near peddakondur village (Agricultural field), Choutuppal Mandal",NA,7.04,1992,NA,14,2,318,38,,1138,25
2020,October,Telangana,,185,4286,"B/W near Ankireddigudem village (Agricultural field), Choutuppal Mandal",NA,6.81,1707,NA,20,3,314,24,,992,25
2020,October,Telangana,,186,4287,"B/W near Lingareddygudem village (Beside choutuppal-valigonda road), Choutuppal Mandal",NA,7.1,1484,NA,12,3,246,19,,868,25
2020,October,Telangana,,187,4288,"B/W near Nagaram cheruvu, Devalamma nagaram village",NA,6.83,713,NA,5,2,64,14,,413,25
2020,October,Telangana,,188,4289,"B/W near Pittam palle village (open land beside village road), Chityal Mandal",NA,6.7,1204,NA,8,1,132,14,,695,25
2020,October,Telangana,,189,4290,"B/W near Peddakaparthi village (open land beside village road), Chityal Mandal",NA,7.16,822,NA,4,3,84,20,,464,25
2020,October,Telangana,,191,4268,"Borewell located at House of Sri Vital Rao, H.No.2-42, 875, Abestos colony, Gandhi Nagar, Balanagar, Medchal District",,7.76,1420,,8.2,10,288,48,,920,25
2020,October,Telangana,,192,4269,"Borewell located at House of Sri P Vekatesh raju,plot no.115, 22-321,APIIC, Co-operative colony, Jeedimetla, Quthbullapur(M),  Medchal District",,6.93,3020,,1.2,11,496,108,,1798,25
2020,October,Telangana,,193,4270,"Borewell located at house of P.Anjaneyulu , Plot No.25, Shakthipuram, Prashanth Nagar, I.E.Kukatpally, Medchal District",,7.38,2324,,10.2,8,320,42,,1344,25
2020,October,Telangana,,194,4271,"Borewell located at Government Primary School, Sy.No.32, Dhulapally (V), Quthbullapur (M), Medchal District.",,7.14,1808,,14.2,10,332,58,,1120,25
2020,October,Telangana,,195,4272,"Borewell located at Rajiv Gruha Kalpa, Ahmedguda, Ambedkar Nagar, Kapra Medchal District.",,7.88,995,,2.4,3,108,40,,580,25
2020,October,Telangana,,196,4273,"Borewell located at Thanda Dundigal (V), Dhundigal (M), Medchal District.",,7.03,2351,,20.2,12,432,122,,1520,25
2020,October,Telangana,,197,4274,"Borewell points at the periphery of the IDA, Jeedimetla",,7.14,2140,,19.6,11,344,64,,1246,25
2020,October,Telangana,,198,4275,"Borewell points at the periphery of the IDA, Balanagar",,7.6,2267,,11.5,10,360,78,,1352,25
2020,November,Telangana,,53,1172,"U/s of Musi at Gandipet (Osmansagar lake) (BM-Jan, Apr & Oct)",6.5,7.86,322,2.2,0.9,4,34,16,0.4,182,25
2020,November,Telangana,,54,1780,Gandigudem Tank,6,7.02,936,5,6,9,112,46,-,569,25
2020,November,Telangana,,55,2358,Mallapur tank,0.3,7.63,2065,16,4,40,288,182,2.8,1227,25
2020,November,Telangana,,56,2347,Asani Kunta,0.3,7.01,8690,254,26,173,816,1014,-,5194,25
2020,November,Telangana,,57,1783,Kistareddypet Tank,5.9,6.92,1323,7,8,12,160,72,-,796,25
2020,November,Telangana,,58,2348,Khazipally Tank,4.9,6.85,2248,4,13,11,254,38,-,1385,25
2020,November,Telangana,,59,4302,Rudraram Tank,6.3,6.72,875,2.8,6,6,122,26,-,529,25
2020,November,Telangana,,60,4240,"Muthangi Tank,",5.4,7.26,249,3.2,4,4,32,30,-,144,25
2020,November,Telangana,,61,4241,"Chitkul Tank,",5.2,6.92,789,5,7,7,98,42,-,482,25
2020,November,Telangana,,62,4242,"Lakadaram Cheruvu,",5.5,6.64,610,3.6,4,9,70,34,-,372,25
2020,November,Telangana,,63,4243,"Isnapur Tank,",4.9,6.83,1905,9,13,15,270,82,-,1086,25
2020,November,Telangana,,65,1789,"Himayathsagar lake                                                                                                (BM-Jan, Apr & Oct)",6.8,8.18,324,2.2,0.7,7,38,16,0.4,185,25
2020,November,Telangana,,66,3069,"Shameerpet lake, Shameerpet",5.7,7.44,408,2.8,1.6,7,52,24,0.4,269,25
2020,November,Telangana,,67,3078,"Pragathinagar cheruvu, Kukatpally",1.2,7.66,1368,12,1.5,9,230,131,2.8,802,25
2020,November,Telangana,,68,2340,Lakshminarayana cheruvu,5.8,7.42,1084,3,0.7,16,182,38,0.4,690,25
2020,November,Telangana,,69,1788,"Saroornagar Lake   (BM-Jan, Apr & Oct)",1.1,6.78,1168,10,2.1,13,196,119,2.8,706,25
2020,November,Telangana,,70,4234,"Umda sagar lake, Shamshabad ",2.2,6.73,893,6,1.8,10,142,59,0.4,541,25
2020,November,Telangana,,71,1464,Bibinagar Tank,6,7.4,460,3,2,4,44,26,-,276,25
2020,November,Telangana,,72,3068,Ramappa lake,6.2,7.42,187,2.2,0.6,3,17,10,0.4,115,25
2020,November,Telangana,,73,1447,Dharmasagar tank,6.4,7.68,369,2.1,2,3,44,28,0.4,244,25
2020,November,Telangana,,74,2346,Bhadrakali tank,6.2,7.78,518,2.6,1.8,6,72,26,0.4,332,25
2020,November,Telangana,,75,3084,"Waddepally tank, Kazipet",5.6,7.92,405,3,1.3,7,36,24,0.4,249,25
2020,November,Telangana,,76,3085,Chinnawaddepally tank,2.8,6.86,868,4,3.2,20,102,64,0.4,512,25
2020,November,Telangana,,77,2343,Premajipet tank,1.9,8.45,2129,16,4,17,318,201,0.56,1288,25
2020,November,Telangana,,78,2345,Sai Cheruvu,2.8,8.02,2491,22,3,22,450,244,0.4,1596,25
2020,November,Telangana,,81,4228,"Ibrahim Cheruvu, Rajendra Nagar",0.3,7.02,1246,8,1.2,10,132,96,1,784,25
2020,November,Telangana,,82,4230,Kistaipally Cheruvu,4.4,7.31,2031,4.5,13,13,262,44,-,1338,25
2020,November,Telangana,,83,4231,"Rayam Cheruvu,",5,7.25,346,2.8,4,4,46,22,-,202,25
2020,November,Telangana,,84,4232,"Komati Cheruvu,",6.6,7.02,323,2.2,2,5,40,20,-,186,25
2020,November,Telangana,,85,4235,Lake Kamuni( Shamshabad Lake),4.6,7.06,645,2.6,1,7,62,52,0.4,402,25
2020,November,Telangana,,86,4233,"Gaddapotharam cheruvu,",4,7.09,2630,8,14,14,274,78,-,1578,25
2020,November,Telangana,,87,4238,"Ameenpur Cheruvu,",5.8,6.92,764,4.6,4,11,98,44,-,463,25
2020,November,Telangana,,88,4239,"Mahaboobsagar Tank,",5.7,7.14,641,4,3,12,78,36,-,376,25
2020,November,Telangana,,89,4244,"Erdanoor Tank,",6.3,6.81,420,2.4,4,7,48,20,-,245,25
2020,November,Telangana,,90,4245,"Mallepally Tank,",6,7.36,642,3,4,4,78,26,-,396,25
2020,November,Telangana,,91,4247,"Mucharla Nagaram cheruvu, Warangal",4.1,8.02,612,3.4,2.2,3,64,36,0.4,382,25
2020,November,Telangana,,92,4248,"Koti Cheruvu, Hanamkonda, Warangal",3.8,7.43,942,6,3,14,132,84,0.4,584,25
2020,November,Telangana,,93,4229,Neknampur Lake,3.7,7.18,1196,4,1.4,9,140,58,0.4,742,25
2020,November,Telangana,,94,4249,"Rangasamudram, Warangal",2.6,7.24,775,6,3,7,98,73,0.4,460,25
2020,November,Telangana,,95,4661,Peddakanjarla Tank,6.9,6.64,156,2.4,1,5,18,28,-,88,25
2020,November,Telangana,,96,4666,Ismailkhanpet Tank,6.8,7.05,292,2.8,4,4,38,30,-,168,25
2020,November,Telangana,,97,4670,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",3.8,6.92,513,2.2,0.3,8,68,36,0.4,320,25
2020,November,Telangana,,98,4675,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",3.2,6.85,684,3,3.3,5,76,38,0.4,430,25
2020,November,Telangana,,99,4680,Laknavaram lake,6.2,7.47,122,2.1,0.4,4,13,8,0.4,72,25
2020,November,Telangana,,100,4681,Pakala lake Narsampet,5.4,7.93,247,2.6,2,7,16,30,0.4,144,25
2020,November,Telangana,,101,4682,Bandham Cheruvu,5.6,7.5,808,3,4,10,95,38,0.4,518,25
2020,November,Telangana,,102,4688,"Narinja River, Kothur - B (V), Zaheerabad",6.7,7.36,254,2.6,2,6,34,24,-,148,25
2020,November,Telangana,,103,1391,Hussain sagar Lake,0.4,7.02,1211,12,4.5,17,156,134,3.2,750,25
2020,November,Telangana,,104,3071,Langarhouse lake,1.8,7.68,1166,5,2.5,11,176,64,0.4,710,25
2020,November,Telangana,,105,2341,Miralam tank,1.5,8.2,1048,10,1.1,15,170,127,2.2,628,25
2020,November,Telangana,,106,3073,"Hasmathpet lake, Hasmathpet",0.3,7.5,1427,15,4,18,188,98,0.4,885,25
2020,November,Telangana,,107,3072,Safilguda lake,0.3,7.55,1183,7,5,13,136,97,0.4,720,25
2020,November,Telangana,,108,3075,Rangadhamuni cheruvu,2.8,7.25,998,5,1.1,9,94,52,0.4,628,25
2020,November,Telangana,,109,3076,"Amber cheruvu, Kukatpally",1.3,7.31,1346,12,1.78,18,230,139,1.8,812,25
2020,November,Telangana,,110,3077,"Kapra cheruvu, Kapra",4.6,7.58,1139,10,4.1,14,182,116,1.8,720,25
2020,November,Telangana,,111,2357,Durgam cheruvu,3.8,7.98,814,7,1.1,10,156,83,0.4,476,25
2020,November,Telangana,,112,2344,Nalla cheruvu,1.3,7.73,1568,10,3,10,278,118,2.2,973,25
2020,November,Telangana,,113,2359,Pedda cheruvu,0.3,7.59,1316,13,4.4,12,176,148,2.8,843,25
2020,November,Telangana,,114,2342,Noor Md. Kunta,0.3,7.66,1516,14,3.9,20,288,155,2.4,938,25
2020,November,Telangana,,115,3070,"Fox sagar, Jeedimetla",4.8,7.35,1066,7,3,10,126,89,0.4,602,25
2020,November,Telangana,,116,3074,Banjara Lake,0.3,7.78,1144,12,1.51,7,202,139,3.2,738,25
2020,November,Telangana,,118,3086,Saki Tank,6.1,7.12,891,4,3,7,142,36,-,543,25
2020,November,Telangana,,119,4237,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",0.3,7.13,1222,6,1.1,8,130,78,0.4,758,25
2020,November,Telangana,,120,4667,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",1.3,6.78,1081,8,4.8,10,148,96,0.4,657,25
2020,November,Telangana,,121,4668,"Chinnarayan Cheruvu, Alwal (V)",0.3,7.25,1452,9,6.1,10,160,101,0.4,900,25
2020,November,Telangana,,122,4669,"Pedd Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",0.3,7.09,1122,6,10.6,10,160,92,0.4,706,25
2020,November,Telangana,,124,4672,"Medi Kunta (Wipro Lake), Nanakramguda",4.2,8.4,887,4,1,13,106,36,0.4,520,25
2020,November,Telangana,,125,4673,Medikunta lake (BK Enclave),0.3,7.24,835,6,1.3,3,83,72,0.4,510,25
2020,November,Telangana,,126,4674,"Meedi Kunta, Hafeezpet (V), Serlingampally",0.3,7.71,729,4,1.2,8,86,58,0.4,441,25
2020,November,Telangana,,127,4676,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",0.3,7.08,1421,8,3,18,158,98,0.4,881,25
2020,November,Telangana,,128,4677,"Lingam Cheruvu, Suraram (V), Quthubullapur",2.1,7.14,1267,7,2.8,9,122,95,0.4,797,25
2020,November,Telangana,,129,4678,"Sample collected from Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",0.3,7.7,1492,8,0.8,14,212,98,1,904,25
2020,November,Telangana,,130,4679,HUDA Park Lake,2.6,7.03,2074,10,2.4,12,296,118,1.8,1244,25
2020,November,Telangana,,131,4683,"Pedda cheruvu, Madikonda",5.5,7.52,456,2.8,1.6,3,40,26,0.4,262,25
2020,November,Telangana,,132,4684,Campus Lake Icrisat,6,7.26,158,2.2,2.4,4,23,20,-,90,25
2020,November,Telangana,,133,4685,Surisigal Lake Icrisat,6.4,7.13,242,2.4,2,4,26,22,-,138,25
2020,November,Telangana,,134,4686,Icrisat Lake,6.4,6.55,294,3,1.4,3,38,26,-,182,25
2020,November,Telangana,,135,4687,Red Lake Icrisat,6.6,6.62,345,3.2,4.6,4,39,28,-,198,25
2020,November,Telangana,,136,4689,"Sunnam Kunta, Jubille hills",3.6,7.08,636,4.2,2.8,2,66,51,0.4,397,25
2020,November,Telangana,,138,4691,"Nagole Cheruvu, Uppal Malkajigiri District.",0.3,7.06,1292,8,0.8,14,168,92,1,740,25
2020,November,Telangana,,140,4693,"Patel Cheruvu, Madeenaguda, Miyapur",2.2,7.2,1051,6,2.6,10,126,59,0.4,660,25
2020,November,Telangana,,143,4696,"Parki Cheruvu, Kukatpally (V), Balanagar",3.8,7.66,1043,23,11,6,105,61,8,578,25
2020,November,Telangana,,145,4698,"Mannevari Kunta, Machabollaram (V), Alwal",1.6,7.36,1146,9,1.9,9,170,96,0.4,722,25
2020,November,Telangana,,146,4699,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",1.2,7.03,590,3,0.4,14,78,40,0.4,366,25
2020,November,Telangana,,147,4700,"Large tank, Saroornagar, Rangareddy District.",0.3,7.16,1434,10,0.62,15,184,82,0.4,860,25
2020,November,Telangana,,148,4701,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",1.2,7.34,1186,6,1.8,18,142,81,0.4,747,25
2020,November,Telangana,,149,4702,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",4,7.46,1053,11,40,-,107,48,0.4,632,25
2020,November,Telangana,,150,4703,Bulbubu kunta,0.3,7.09,1813,16,1.4,11,232,120,2.8,1124,25
2020,November,Telangana,,151,4704,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",3.2,6.87,744,6,0.3,9,88,42,0.4,456,25
2020,November,Telangana,,152,4705,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",0.3,7.15,1700,11,18.86,9,196,94,1.2,1072,25
2021,January,Telangana,Shamshabad,53,1172,U/s of Musi at Gandipet (Osmansagar lake),6.2,7.58,392,2.1,0.8,5,46,16,0.1,222,25
2021,January,Telangana,Sangareddy,54,1780,Gandigudem Tank,5.9,7.48,1160,6,9,13,108,58,0.1,680,25
2021,January,Telangana,Medchal Malkajgiri,55,2358,Mallapur tank,0.3,7.42,2142,18,2.8,18,298,186,2.8,1220,25
2021,January,Telangana,Sangareddy,56,2347,Asani Kunta,0.3,6.71,12310,350,34,204,1046,1203,0.1,8794,25
2021,January,Telangana,Sangareddy,57,1783,Kistareddypet Tank,5.8,7.19,1624,5.7,13,16,160,66,0.1,1062,25
2021,January,Telangana,Sangareddy,58,2348,Khazipally Tank,4.3,7.26,2204,5,16,19,215,46,0.1,1248,25
2021,January,Telangana,Sangareddy,59,4243,"Isnapur Tank,",4.8,7.4,2186,11,18,18,205,94,0.1,1340,25
2021,January,Telangana,Sangareddy,60,4302,Rudraram Tank,6.4,7.39,1023,3.5,10,10,138,34,0.1,602,25
2021,January,Telangana,Sangareddy,61,4240,"Muthangi Tank,",4.7,7.48,420,3,5.8,8,48,30,0.1,238,25
2021,January,Telangana,Sangareddy,62,4241,"Chitkul Tank,",5.2,7.5,972,6,10,10,124,52,0.1,611,25
2021,January,Telangana,Sangareddy,63,4242,"Lakadaram Cheruvu,",5.4,7.38,820,5,5.1,13,103,48,0.1,532,25
2021,January,Telangana,RR-shamshabad,65,1789,Himayathsagar lake,6.1,7.56,388,2.2,0.8,5,36,12,0.1,244,25
2021,January,Telangana,Medchal Malkajgiri,66,3069,"Shameerpet lake, Shameerpet",5.6,7.68,522,2.1,1.2,5,58,22,0.1,315,25
2021,January,Telangana,Medchal Malkajgiri,67,3078,"Pragathinagar cheruvu, Kukatpally",0.3,7.17,1505,8,2.2,8,184,72,1.8,880,25
2021,January,Telangana,Medchal Malkajgiri,68,2340,Lakshminarayana cheruvu,5.4,7.82,1086,2.9,1.2,8,156,21,0.1,642,25
2021,January,Telangana,RR-shamshabad,69,1788,Saroornagar Lake,1.2,7.5,1232,8,2,12,196,68,0.1,720,25
2021,January,Telangana,RR-shamshabad,70,4234,"Umda sagar lake, Shamshabad ",3,6.86,834,4,0.3,10,92,42,0.1,518,25
2021,January,Telangana,Yadadri Bhuvanagiri,71,1464,Bibinagar Tank,5.9,7.49,598,4,7,7,74,38,0.1,340,25
2021,January,Telangana,Mulugu,72,3068,Ramappa lake,6.2,7.68,205,2.3,1.2,6,13,15,0.1,115,25
2021,January,Telangana,Warangal,73,1447,Dharmasagar tank,5.9,8.15,395,2,0.5,5,30,24,0.1,241,25
2021,January,Telangana,Warangal Urban,74,2346,Bhadrakali tank,5.9,7.61,619,2.4,1.1,5,78,32,0.1,360,25
2021,January,Telangana,Warangal Urban,75,3084,"Waddepally tank, Kazipet",4.6,7.63,467,2.1,0.5,5,38,30,0.1,279,25
2021,January,Telangana,Warangal Urban,76,3085,Chinnawaddepally tank,4.6,6.97,937,6,1.6,10,165,39,0.1,557,25
2021,January,Telangana,RR-shamshabad,77,2343,Premajipet tank,2.6,7.42,2674,18,3.8,18,435,256,3.2,1588,25
2021,January,Telangana,Warangal Urban,78,2345,Sai Cheruvu,0.3,7.64,3220,16,2.3,13,622,222,3.6,1897,25
2021,January,Telangana,RR-shamshabad,81,4228,"Pedda Cheruvu/Ibrahim Cheruvu, Rajendra Nagar",0.3,7.34,1912,16,2.4,19,203,132,0.1,1204,25
2021,January,Telangana,Sangareddy,82,4230,Kistaipally Cheruvu,4.5,7.41,3120,6,12,23,224,52,0.1,1392,25
2021,January,Telangana,Sangareddy,83,4231,"Rayam Cheruvu,",5,7.08,480,3,4,8,58,30,0.1,297,25
2021,January,Telangana,Siddipet,84,4232,"Komati Cheruvu,",6.5,7.02,495,3.5,5,6,68,36,0.1,320,25
2021,January,Telangana,RR-shamshabad,85,4235,Lake Kamuni( Shamshabad Lake),4,7.08,852,4,3.2,7,94,39,0.1,512,25
2021,January,Telangana,Sangareddy,86,4233,"Gaddapotharam cheruvu,",4,7.27,3890,10,24,27,304,58,0.1,2040,25
2021,January,Telangana,Sangareddy,87,4238,"Ameenpur Cheruvu,",5.7,7.47,998,5.5,11,10,95,50,0.1,612,25
2021,January,Telangana,Sangareddy,88,4239,"Mahaboobsagar Tank,",5.5,7.4,588,4,6,6,49,36,0.1,342,25
2021,January,Telangana,Sangareddy,89,4244,"Erdanoor Tank,",5.8,7.48,684,3,10,9,74,28,0.1,392,25
2021,January,Telangana,Sangareddy,90,4245,"Mallepally Tank,",5.9,7.08,642,5,7,11,78,32,0.1,428,25
2021,January,Telangana,Warangal Urban,91,4247,"Mucharla Nagaram cheruvu, Warangal",3.4,7.72,829,4,0.63,6,116,29,0.1,466,25
2021,January,Telangana,Warangal Urban,92,4248,"Koti Cheruvu, Hanamkonda, Warangal",2.8,6.78,984,4,2.57,8,124,31,0.1,567,25
2021,January,Telangana,RR-shamshabad,93,4229,Neknampur Lake,0.3,7.32,1904,10,3.86,16,240,81,2.8,1180,25
2021,January,Telangana,Warangal Urban,94,4249,"Rangasamudram, Warangal",3.6,7.85,919,4,0.9,6,115,37,0.1,546,25
2021,January,Telangana,Sangareddy,95,4661,Peddakanjarla Tank,6.2,7.47,186,2.1,3,10,22,18,0.1,106,25
2021,January,Telangana,Sangareddy,96,4666,Ismailkhanpet Tank,6.9,7.42,378,3,7,6,46,28,0.1,216,25
2021,January,Telangana,Rangareddy,97,4670,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",4.8,7.48,520,3.4,0.52,5,44,38,0.1,296,25
2021,January,Telangana,Hyderabad,98,4675,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",4.2,7.01,642,4,3.4,24,73,38,0.1,398,25
2021,January,Telangana,Mulugu,99,4680,Laknavaram lake,6,6.94,128,2.2,0.85,24,10,12,0.1,78,25
2021,January,Telangana,Warangal Rural,100,4681,Pakala lake Narsampet,6.1,8.16,458,2.3,0.312,5,54,24,0.1,299,25
2021,January,Telangana,Warangal,101,4682,Bandham Cheruvu,3.7,7.07,1164,6,1.24,9,142,49,0.1,772,25
2021,January,Telangana,Sangareddy,102,4688,"Narinja River, Kothur - B (V), Zaheerabad",7.1,7.07,440,3,4,8,48,26,0.1,254,25
